fecha,nombre,descripcion,peso_entrada,peso_salida,neto,contrato_id,cod_producto_id,cod_bascula_id
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,24740.0,15840.0,8900.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,25740.0,15680.0,10060.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,24000.0,16100.0,7900.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,26580.0,15660.0,10920.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,22600.0,16120.0,6480.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,23620.0,15820.0,7800.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,14500.0,11020.0,3480.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,13760.0,12780.0,980.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,14580.0,13140.0,1440.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,13860.0,13720.0,140.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,10820.0,9900.0,920.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,14580.0,12340.0,2240.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,21520.0,15900.0,5620.0,2,39,1
2021-07-09,AYUNTAMIENTO DE PALENCIA,RU,7360.0,6820.0,540.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,25760.0,15680.0,10080.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,24480.0,16120.0,8360.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,24420.0,15840.0,8580.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,18120.0,16460.0,1660.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,28620.0,15700.0,12920.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,23900.0,16120.0,7780.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,13520.0,12720.0,800.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,14100.0,13060.0,1040.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,13940.0,13780.0,160.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,17340.0,15840.0,1500.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,10560.0,9780.0,780.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,21020.0,15820.0,5200.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,15320.0,12300.0,3020.0,2,39,1
2021-07-16,AYUNTAMIENTO DE PALENCIA,RU,7340.0,6820.0,520.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,26040.0,15660.0,10380.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,24380.0,15820.0,8560.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,23420.0,16060.0,7360.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,25440.0,15620.0,9820.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,22680.0,16060.0,6620.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,23000.0,15740.0,7260.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,13500.0,12800.0,700.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,14380.0,13120.0,1260.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,14280.0,13700.0,580.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,10480.0,9700.0,780.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,21460.0,15860.0,5600.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,14560.0,12280.0,2280.0,2,39,1
2021-07-23,AYUNTAMIENTO DE PALENCIA,RU,7040.0,6780.0,260.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,24960.0,15860.0,9100.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,25560.0,16160.0,9400.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,24680.0,16100.0,8580.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,21520.0,16100.0,5420.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,25620.0,15800.0,9820.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,25880.0,16100.0,9780.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,14020.0,12840.0,1180.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,14480.0,13180.0,1300.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,13960.0,13740.0,220.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,21300.0,15940.0,5360.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,10520.0,9680.0,840.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,14800.0,12260.0,2540.0,2,39,1
2021-07-30,AYUNTAMIENTO DE PALENCIA,RU,7640.0,6820.0,820.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,24060.0,15780.0,8280.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,25180.0,15640.0,9540.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,24140.0,16080.0,8060.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,24780.0,15600.0,9180.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,22880.0,16100.0,6780.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,22560.0,15760.0,6800.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,13820.0,12720.0,1100.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,14380.0,13060.0,1320.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,14140.0,13660.0,480.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,10640.0,9600.0,1040.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,20680.0,15860.0,4820.0,2,39,1
2021-08-06,AYUNTAMIENTO DE PALENCIA,RU,15240.0,12300.0,2940.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,25360.0,15720.0,9640.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,23880.0,16120.0,7760.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,24400.0,16100.0,8300.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,26120.0,15680.0,10440.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,22960.0,16100.0,6860.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,21300.0,16120.0,5180.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,13780.0,12740.0,1040.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,14340.0,13120.0,1220.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,13080.0,10820.0,2260.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,13860.0,13660.0,200.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,21980.0,15860.0,6120.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,10460.0,9600.0,860.0,2,39,1
2021-08-13,AYUNTAMIENTO DE PALENCIA,RU,14740.0,12400.0,2340.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,23660.0,16120.0,7540.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,25520.0,15640.0,9880.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,23140.0,16020.0,7120.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,22860.0,15840.0,7020.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,25360.0,15620.0,9740.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,22980.0,16080.0,6900.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,13840.0,12780.0,1060.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,14300.0,13120.0,1180.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,14220.0,13680.0,540.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,10560.0,10000.0,560.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,20740.0,15980.0,4760.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,15180.0,12360.0,2820.0,2,39,1
2021-08-20,AYUNTAMIENTO DE PALENCIA,RU,7380.0,6820.0,560.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,25280.0,15860.0,9420.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,25180.0,16280.0,8900.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,24540.0,16080.0,8460.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,21860.0,16060.0,5800.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,24460.0,15820.0,8640.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,25660.0,16080.0,9580.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,13720.0,12720.0,1000.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,14300.0,13040.0,1260.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,13680.0,10920.0,2760.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,13880.0,13740.0,140.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,10800.0,9700.0,1100.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,21680.0,15900.0,5780.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,14400.0,12360.0,2040.0,2,39,1
2021-08-27,AYUNTAMIENTO DE PALENCIA,RU,7460.0,6840.0,620.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,23720.0,15820.0,7900.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,25120.0,15640.0,9480.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,23820.0,16100.0,7720.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,22600.0,15800.0,6800.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,24240.0,15620.0,8620.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,13560.0,12820.0,740.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,13960.0,13180.0,780.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,14400.0,10940.0,3460.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,13800.0,13760.0,40.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,21500.0,15880.0,5620.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,10580.0,9860.0,720.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,15000.0,12420.0,2580.0,2,39,1
2021-09-03,AYUNTAMIENTO DE PALENCIA,RU,7540.0,6840.0,700.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,26900.0,15740.0,11160.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,25740.0,16100.0,9640.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,25480.0,16140.0,9340.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,26060.0,15720.0,10340.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,22040.0,16140.0,5900.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,24420.0,16120.0,8300.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,13700.0,12820.0,880.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,13420.0,10820.0,2600.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,14380.0,13280.0,1100.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,13820.0,13700.0,120.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,11820.0,10360.0,1460.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,21100.0,15820.0,5280.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,14960.0,12400.0,2560.0,2,39,1
2021-09-10,AYUNTAMIENTO DE PALENCIA,RU,7280.0,6820.0,460.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,25420.0,15840.0,9580.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,24180.0,16120.0,8060.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,24080.0,16080.0,8000.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,25580.0,15820.0,9760.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,24940.0,16080.0,8860.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,20940.0,16060.0,4880.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,13700.0,12820.0,880.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,14860.0,13180.0,1680.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,13940.0,13740.0,200.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,12860.0,9740.0,3120.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,21080.0,15880.0,5200.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,14580.0,12360.0,2220.0,2,39,1
2021-09-17,AYUNTAMIENTO DE PALENCIA,RU,6980.0,6860.0,120.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,25760.0,15660.0,10100.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,26260.0,16080.0,10180.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,25520.0,16100.0,9420.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,26280.0,16060.0,10220.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,25400.0,15660.0,9740.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,22260.0,16100.0,6160.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,14260.0,13100.0,1160.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,13800.0,12760.0,1040.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,13940.0,13800.0,140.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,13240.0,9720.0,3520.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,21280.0,15740.0,5540.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,15140.0,12380.0,2760.0,2,39,1
2021-09-24,AYUNTAMIENTO DE PALENCIA,RU,7660.0,6820.0,840.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,25800.0,16140.0,9660.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,26780.0,15780.0,11000.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,25500.0,16140.0,9360.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,23960.0,16100.0,7860.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,25840.0,15720.0,10120.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,24120.0,16100.0,8020.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,13900.0,12820.0,1080.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,14360.0,13160.0,1200.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,14620.0,10880.0,3740.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,21300.0,15720.0,5580.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,14540.0,12340.0,2200.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,11640.0,9840.0,1800.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,13940.0,13740.0,200.0,2,39,1
2021-10-01,AYUNTAMIENTO DE PALENCIA,RU,7380.0,6840.0,540.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,25480.0,16180.0,9300.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,25220.0,16180.0,9040.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,27360.0,15720.0,11640.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,25260.0,16120.0,9140.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,22120.0,16100.0,6020.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,26100.0,15720.0,10380.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,13880.0,12820.0,1060.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,14460.0,13160.0,1300.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,14040.0,10840.0,3200.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,13900.0,13720.0,180.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,11440.0,9720.0,1720.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,21720.0,15880.0,5840.0,2,39,1
2021-10-08,AYUNTAMIENTO DE PALENCIA,RU,15360.0,12400.0,2960.0,2,39,1
2021-10-15,AYUNTAMIENTO DE PALENCIA,RU,25380.0,16120.0,9260.0,2,39,1
2021-10-15,AYUNTAMIENTO DE PALENCIA,RU,26960.0,15720.0,11240.0,2,39,1
2021-10-15,AYUNTAMIENTO DE PALENCIA,RU,24180.0,15840.0,8340.0,2,39,1
2021-10-15,AYUNTAMIENTO DE PALENCIA,RU,23880.0,16120.0,7760.0,2,39,1
2021-10-15,AYUNTAMIENTO DE PALENCIA,RU,24760.0,15700.0,9060.0,2,39,1
2021-10-15,AYUNTAMIENTO DE PALENCIA,RU,23020.0,15840.0,7180.0,2,39,1
2021-10-15,AYUNTAMIENTO DE PALENCIA,RU,13800.0,12860.0,940.0,2,39,1
2021-10-15,AYUNTAMIENTO DE PALENCIA,RU,14040.0,13200.0,840.0,2,39,1
2021-10-15,AYUNTAMIENTO DE PALENCIA,RU,13900.0,13800.0,100.0,2,39,1
